HardwareVendor,SystemEnclosure,Nodes,JVMVendor,Processor,MHz,Chips,Cores,TotalThreads,TotalMemoryGB,OverallPowerUsageWatt,SystemEnclosure_split,SystemEnclosure_len,year,SystemEnclosure_cleaned,Processor_general
ASUSTeK Computer Inc.,"RS720-E9/RS8  Dec 6, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180,2500,2,56,112,192,12727,"['RS720-E9/RS8  Dec 6', ' 2018 ']",2, 2018 ,RS720-E9/RS8 ,Intel
Quanta Computer Inc.,"QuantaGrid T42S-2U T42S-2U  Oct 25, 2017 | HTML | Text",4,Oracle,Intel Xeon Platinum 8176,2100,8,224,448,768,11444,"['QuantaGrid T42S-2U T42S-2U  Oct 25', ' 2017 ']",2, 2017 ,QuantaGrid T42S-2U T42S-2U  ,Intel
Quanta Computer Inc.,"QuantaGrid D52BQ-2U  Dec 6, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180 2.50 GHz (Intel Turbo Boost Technology up to 3.8GHz),2500,2,56,112,96,12801,"['QuantaGrid D52BQ-2U  Dec 6', ' 2018 ']",2, 2018 ,QuantaGrid D52BQ-2U ,Intel
Quanta Computer Inc.,"QuantaGrid D52BQ-2U  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280L 2.70 GHz,2700,2,56,112,96,13613,"['QuantaGrid D52BQ-2U  Apr 2', ' 2019 ']",2, 2019 ,QuantaGrid D52BQ-2U ,Intel
Quanta Computer Inc.,"QuantaGrid D43K-1U  Jul 21, 2022 | HTML | Text",1,Oracle,AMD EPYC 7773X 2.20 GHz,2200,2,128,256,256,19476,"['QuantaGrid D43K-1U  Jul 21', ' 2022 ']",2, 2022 ,QuantaGrid D43K-1U  ,AMD
Quanta Computer Inc. Quanta Computer Inc.,"QuantaGrid D52B-2U  Jul 11, 2017 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180 2.50GHz,2500,2,56,112,192,12047,"['QuantaGrid D52B-2U  Jul 11', ' 2017 ']",2, 2017 ,QuantaGrid D52B-2U  ,Intel
SGI,"Altix XE320 Single Node (2.5 GHz, Intel Xeon processor E5420)  Jun 4, 2008 | HTML | Text",1,Bea,Intel Xeon E5420,2500,2,8,8,16,681,"['Altix XE320 Single Node (2.5 GHz', ' Intel Xeon processor E5420)  Jun 4', ' 2008 ']",3, 2008 ,Altix XE320 Single Node (2.5 GHz  Intel Xeon processor E5420) ,Intel
SGI,"Altix XE320 Single Node (3.0 GHz, Intel Xeon processor E5472)  Jun 4, 2008 | HTML | Text",1,Bea,Intel Xeon E5472,3000,2,8,8,16,748,"['Altix XE320 Single Node (3.0 GHz', ' Intel Xeon processor E5472)  Jun 4', ' 2008 ']",3, 2008 ,Altix XE320 Single Node (3.0 GHz  Intel Xeon processor E5472) ,Intel
SGI,"Altix XE250 (Intel Xeon processor E5472)  Jun 4, 2008 | HTML | Text",1,Bea,Intel Xeon E5472,3000,2,8,8,16,661,"['Altix XE250 (Intel Xeon processor E5472)  Jun 4', ' 2008 ']",2, 2008 ,Altix XE250 (Intel Xeon processor E5472) ,Intel
SGI,"Altix XE250 (Intel Xeon processor X5272)  Jun 4, 2008 | HTML | Text",1,Bea,Intel Xeon X5272,3400,2,4,4,8,450,"['Altix XE250 (Intel Xeon processor X5272)  Jun 4', ' 2008 ']",2, 2008 ,Altix XE250 (Intel Xeon processor X5272) ,Intel
SGI,"Rackable C2005-TY6 (Intel Xeon X5670, 2.93 GHz)  Jan 5, 2011 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,3077,"['Rackable C2005-TY6 (Intel Xeon X5670', ' 2.93 GHz)  Jan 5', ' 2011 ']",3, 2011 ,Rackable C2005-TY6 (Intel Xeon X5670  2.93 GHz) ,Intel
SGI,"Rackable C2112-4TY14 Rackable C2112  Jan 26, 2011 | HTML | Text",4,IBM,Intel Xeon L5640,2267,8,48,96,64,2788,"['Rackable C2112-4TY14 Rackable C2112  Jan 26', ' 2011 ']",2, 2011 ,Rackable C2112-4TY14 Rackable C2112  ,Intel
SGI,"Rackable C2112-4G10 Rackable C2112  Mar 21, 2012 | HTML | Text",4,IBM,AMD Opteron 6276,2300,8,128,128,128,2611,"['Rackable C2112-4G10 Rackable C2112  Mar 21', ' 2012 ']",2, 2012 ,Rackable C2112-4G10 Rackable C2112  ,AMD
SGI,"Rackable C2112-4RP4 Rackable C2112  Oct 17, 2012 | HTML | Text",4,IBM,Intel Xeon E5-2660,2200,8,64,128,96,4571,"['Rackable C2112-4RP4 Rackable C2112  Oct 17', ' 2012 ']",2, 2012 ,Rackable C2112-4RP4 Rackable C2112  ,Intel
Sugon,"I840-G25 (Intel Xeon E7-4850 v2 2.30GHz)  Jul 15, 2014 | HTML | Text",1,IBM,Intel Xeon E7-4850 v2 2.30GHz (Intel Turbo Boost Technology up to 2.80GHz),2300,4,48,96,128,NC,"['I840-G25 (Intel Xeon E7-4850 v2 2.30GHz)  Jul 15', ' 2014 ']",2, 2014 ,I840-G25 (Intel Xeon E7-4850 v2 2.30GHz)  ,Intel
Sugon,"Sugon I620-G20  Mar 11, 2015 | HTML | Text",1,IBM,Intel Xeon E5-2699 v3 2.30 GHz,2300,2,36,72,128,9939,"['Sugon I620-G20  Mar 11', ' 2015 ']",2, 2015 ,Sugon I620-G20  ,Intel
Sugon,"Sugon I620-G30(Intel Xeon Platinum 8180 @2.50GHz)  Jul 26, 2017 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180 @2.50 GHz,2500,2,56,112,192,11573,"['Sugon I620-G30(Intel Xeon Platinum 8180 @2.50GHz)  Jul 26', ' 2017 ']",2, 2017 ,Sugon I620-G30(Intel Xeon Platinum 8180 @2.50GHz)  ,Intel
Sugon,"I620-G30(Intel Xeon Platinum 8160)  Aug 8, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8160,2100,2,48,96,192,10255,"['I620-G30(Intel Xeon Platinum 8160)  Aug 8', ' 2018 ']",2, 2018 ,I620-G30(Intel Xeon Platinum 8160) ,Intel
Sugon,"A620-G30(AMD EPYC 7351)  Aug 8, 2018 | HTML | Text",1,Oracle,AMD EPYC 7351,2400,2,32,64,128,6507,"['A620-G30(AMD EPYC 7351)  Aug 8', ' 2018 ']",2, 2018 ,A620-G30(AMD EPYC 7351) ,AMD
Sugon,"A620-G30(AMD EPYC 7501)  Aug 8, 2018 | HTML | Text",1,Oracle,AMD EPYC 7501,2000,2,64,128,128,9248,"['A620-G30(AMD EPYC 7501)  Aug 8', ' 2018 ']",2, 2018 ,A620-G30(AMD EPYC 7501) ,AMD
Sugon,"I620-G30 (Intel Xeon Platinum 8180)  Aug 15, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180,2500,2,56,112,192,12306,"['I620-G30 (Intel Xeon Platinum 8180)  Aug 15', ' 2018 ']",2, 2018 ,I620-G30 (Intel Xeon Platinum 8180)  ,Intel
Sugon,"I620-G30 (Intel Xeon Gold 6152)  Aug 15, 2018 | HTML | Text",1,Oracle,Intel Xeon Gold 6152,2100,2,44,88,192,9825,"['I620-G30 (Intel Xeon Gold 6152)  Aug 15', ' 2018 ']",2, 2018 ,I620-G30 (Intel Xeon Gold 6152)  ,Intel
Sugon,"I620-G30 (Intel Xeon Gold 6140)  Aug 15, 2018 | HTML | Text",1,Oracle,Intel Xeon Gold 6140,2300,2,36,72,192,9230,"['I620-G30 (Intel Xeon Gold 6140)  Aug 15', ' 2018 ']",2, 2018 ,I620-G30 (Intel Xeon Gold 6140)  ,Intel
Sugon,"I620-G30 (Intel Xeon Gold 5117)  Aug 15, 2018 | HTML | Text",1,Oracle,Intel Xeon Gold 5117,2000,2,28,56,192,8079,"['I620-G30 (Intel Xeon Gold 5117)  Aug 15', ' 2018 ']",2, 2018 ,I620-G30 (Intel Xeon Gold 5117)  ,Intel
Sugon Parts Built Sugon,"A620-G30  Jul 5, 2018 | HTML | Text",1,Oracle,AMD EPYC 7601,2200,2,64,128,128,10831,"['A620-G30  Jul 5', ' 2018 ']",2, 2018 ,A620-G30 ,AMD
"Sun Microsystems, Inc.","Sun Netra X4250  Mar 30, 2009 | HTML | Text",1,Sun,Intel Xeon L5408,2133,2,8,8,8,600,"['Sun Netra X4250  Mar 30', ' 2009 ']",2, 2009 ,Sun Netra X4250  ,Intel
"Sun Microsystems, Inc.","Sun Netra X4250  May 6, 2009 | HTML | Text",1,Sun,Intel Xeon L5408,2133,2,8,8,32,478,"['Sun Netra X4250  May 6', ' 2009 ']",2, 2009 ,Sun Netra X4250 ,Intel
"Sun Microsystems, Inc.","Sun Netra X4250  May 6, 2009 | HTML | Text",1,Sun,Intel Xeon L5408,2133,2,8,8,32,437,"['Sun Netra X4250  May 6', ' 2009 ']",2, 2009 ,Sun Netra X4250 ,Intel
"Super Micro Computer, Inc. Intel Corp.","Supermicro 6025B-TR+ (Intel Xeon processor E5345)  Feb 13, 2008 | HTML | Text",1,Bea,Intel Xeon processor E5345,2333,2,8,8,8,419,"['Supermicro 6025B-TR+ (Intel Xeon processor E5345)  Feb 13', ' 2008 ']",2, 2008 ,Supermicro 6025B-TR+ (Intel Xeon processor E5345)  ,Intel
"Super Micro Computer, Inc. Intel Corp.","Supermicro 6025B-TR+ (Intel Xeon processor L5335)  Feb 13, 2008 | HTML | Text",1,Bea,Intel Xeon processor L5335,2000,2,8,8,8,423,"['Supermicro 6025B-TR+ (Intel Xeon processor L5335)  Feb 13', ' 2008 ']",2, 2008 ,Supermicro 6025B-TR+ (Intel Xeon processor L5335)  ,Intel
"Super Micro Computer, Inc. Intel Corp.","Supermicro 6025B-TR+ (Intel Xeon processor E5345)  Feb 13, 2008 | HTML | Text",1,Bea,Intel Xeon processor E5345,2333,2,8,8,16,435,"['Supermicro 6025B-TR+ (Intel Xeon processor E5345)  Feb 13', ' 2008 ']",2, 2008 ,Supermicro 6025B-TR+ (Intel Xeon processor E5345)  ,Intel
"Super Micro Computer, Inc. Intel Corp.","Supermicro 6025B-TR+ (Intel Xeon processor L5335)  Feb 13, 2008 | HTML | Text",1,Bea,Intel Xeon processor L5335,2000,2,8,8,16,438,"['Supermicro 6025B-TR+ (Intel Xeon processor L5335)  Feb 13', ' 2008 ']",2, 2008 ,Supermicro 6025B-TR+ (Intel Xeon processor L5335)  ,Intel
"Super Micro Computer, Inc. Intel Corp.","Supermicro 6025B-TR+ (Intel Xeon processor 5160)  Feb 13, 2008 | HTML | Text",1,Bea,Intel Xeon processor 5160,3000,2,4,4,8,318,"['Supermicro 6025B-TR+ (Intel Xeon processor 5160)  Feb 13', ' 2008 ']",2, 2008 ,Supermicro 6025B-TR+ (Intel Xeon processor 5160)  ,Intel
"Super Micro Computer, Inc. Intel Corp.","Supermicro 6025B-TR+ (Intel Xeon processor E5345)  Feb 13, 2008 | HTML | Text",1,Bea,Intel Xeon processor E5345,2333,2,8,8,8,385,"['Supermicro 6025B-TR+ (Intel Xeon processor E5345)  Feb 13', ' 2008 ']",2, 2008 ,Supermicro 6025B-TR+ (Intel Xeon processor E5345)  ,Intel
"SuperMicro, Inc. Intel Corp.","Supermicro 6025B-TR+ (Intel Xeon processor 5160)  Dec 11, 2007 | HTML | Text",1,Bea,Intel Xeon processor 5160,3000,2,4,4,8,338,"['Supermicro 6025B-TR+ (Intel Xeon processor 5160)  Dec 11', ' 2007 ']",2, 2007 ,Supermicro 6025B-TR+ (Intel Xeon processor 5160)  ,Intel
"SuperMicro, Inc. Intel Corp.","Supermicro 6025B-TR+ (Intel Xeon processor L5335)  Dec 11, 2007 | HTML | Text",1,Bea,Intel Xeon processor L5335,2000,2,8,8,8,468,"['Supermicro 6025B-TR+ (Intel Xeon processor L5335)  Dec 11', ' 2007 ']",2, 2007 ,Supermicro 6025B-TR+ (Intel Xeon processor L5335)  ,Intel
Supermicro,"SYS-6027R-72RF  Jun 28, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2665,2400,2,16,32,128,2956,"['SYS-6027R-72RF  Jun 28', ' 2012 ']",2, 2012 ,SYS-6027R-72RF  ,Intel
Supermicro,"SYS-7047R-72RF  Jun 28, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2665,2400,2,16,32,128,3145,"['SYS-7047R-72RF  Jun 28', ' 2012 ']",2, 2012 ,SYS-7047R-72RF  ,Intel
Supermicro,"SuperServer SYS-F521E3-RTB CSE-F424AS4-R2K08BP  May 24, 2023 | HTML | Text",2,Oracle,"Intel(R) Xeon(R) 8480+,2.00GHz",2000,2,112,224,512,13205,"['SuperServer SYS-F521E3-RTB CSE-F424AS4-R2K08BP  May 24', ' 2023 ']",2, 2023 ,SuperServer SYS-F521E3-RTB CSE-F424AS4-R2K08BP  ,Intel
Supermicro,"Server AS-1015CS-TNR  Jun 21, 2023 | HTML | Text",1,Oracle,"AMD EPYC 9754,2.25GHz",2250,1,128,256,384,29021,"['Server AS-1015CS-TNR  Jun 21', ' 2023 ']",2, 2023 ,Server AS-1015CS-TNR  ,AMD
Supermicro,"Server AS-2125HS-TNR  Jul 6, 2023 | HTML | Text",1,Oracle,"AMD EPYC 9754,2.25GHz",2250,2,256,512,768,29572,"['Server AS-2125HS-TNR  Jul 6', ' 2023 ']",2, 2023 ,Server AS-2125HS-TNR ,AMD
Supermicro,"SuperServer SYS-F511E2-RT CSE-F418BC4-R2K08BP  Aug 23, 2023 | HTML | Text",4,Oracle,"Intel(R) Xeon(R) 8480+,2.00GHz",2000,4,224,448,1024,12491,"['SuperServer SYS-F511E2-RT CSE-F418BC4-R2K08BP  Aug 23', ' 2023 ']",2, 2023 ,SuperServer SYS-F511E2-RT CSE-F418BC4-R2K08BP  ,Intel
Supermicro,"AS-1015SV-WTNRT  Sep 19, 2023 | HTML | Text",1,Oracle,AMD EPYC 8534P,2300,1,64,128,192,26485,"['AS-1015SV-WTNRT  Sep 19', ' 2023 ']",2, 2023 ,AS-1015SV-WTNRT  ,AMD
Supermicro,"AS-1015SV-WTNRT  Sep 19, 2023 | HTML | Text",1,Oracle,AMD EPYC 8024P,2400,1,8,16,96,6399,"['AS-1015SV-WTNRT  Sep 19', ' 2023 ']",2, 2023 ,AS-1015SV-WTNRT  ,AMD
Supermicro,"AS-1015SV-WTNRT  Sep 19, 2023 | HTML | Text",1,Oracle,AMD EPYC 8224P,2550,1,24,48,96,14128,"['AS-1015SV-WTNRT  Sep 19', ' 2023 ']",2, 2023 ,AS-1015SV-WTNRT  ,AMD
Supermicro,"AS-1015SV-WTNRT  Sep 19, 2023 | HTML | Text",1,Oracle,AMD EPYC 8324P,2650,1,32,64,96,16711,"['AS-1015SV-WTNRT  Sep 19', ' 2023 ']",2, 2023 ,AS-1015SV-WTNRT  ,AMD
Supermicro,"AS-1015SV-WTNRT  Sep 19, 2023 | HTML | Text",1,Oracle,AMD EPYC 8324PN,2050,1,32,64,96,17246,"['AS-1015SV-WTNRT  Sep 19', ' 2023 ']",2, 2023 ,AS-1015SV-WTNRT  ,AMD
Supermicro,"AS-1115SV-WTNRT  Sep 19, 2023 | HTML | Text",1,Oracle,AMD EPYC 8434P,2500,1,48,96,96,20100,"['AS-1115SV-WTNRT  Sep 19', ' 2023 ']",2, 2023 ,AS-1115SV-WTNRT  ,AMD
Supermicro,"AS-1115SV-WTNRT  Sep 19, 2023 | HTML | Text",1,Oracle,AMD EPYC 8124P,2450,1,16,32,96,10433,"['AS-1115SV-WTNRT  Sep 19', ' 2023 ']",2, 2023 ,AS-1115SV-WTNRT  ,AMD
Supermicro,"AS-1115SV-WTNRT  Sep 19, 2023 | HTML | Text",1,Oracle,AMD EPYC 8534P,2300,1,64,128,96,22287,"['AS-1115SV-WTNRT  Sep 19', ' 2023 ']",2, 2023 ,AS-1115SV-WTNRT  ,AMD
Supermicro,"AS-1115SV-WTNRT  Sep 19, 2023 | HTML | Text",1,Oracle,AMD EPYC 8534PN,2050,1,64,128,96,23311,"['AS-1115SV-WTNRT  Sep 19', ' 2023 ']",2, 2023 ,AS-1115SV-WTNRT  ,AMD
Supermicro,"AS-1015SV-WTNRT  Sep 20, 2023 | HTML | Text",1,Oracle,AMD EPYC 8534PN,2000,1,64,128,192,24434,"['AS-1015SV-WTNRT  Sep 20', ' 2023 ']",2, 2023 ,AS-1015SV-WTNRT  ,AMD
Supermicro,"AS-1115SV-WTNRT  Sep 27, 2023 | HTML | Text",1,Oracle,AMD EPYC 8124PN,2000,1,16,32,96,10356,"['AS-1115SV-WTNRT  Sep 27', ' 2023 ']",2, 2023 ,AS-1115SV-WTNRT  ,AMD
Supermicro,"AS-1015SV-WTNRT  Sep 27, 2023 | HTML | Text",1,Oracle,AMD EPYC 8224PN,2050,1,24,48,96,13599,"['AS-1015SV-WTNRT  Sep 27', ' 2023 ']",2, 2023 ,AS-1015SV-WTNRT  ,AMD
Supermicro,"AS-1015SV-WTNRT  Sep 27, 2023 | HTML | Text",1,Oracle,AMD EPYC 8024PN,2050,1,8,16,96,6157,"['AS-1015SV-WTNRT  Sep 27', ' 2023 ']",2, 2023 ,AS-1015SV-WTNRT  ,AMD
Supermicro,"AS-1115SV-WTNRT  Oct 11, 2023 | HTML | Text",1,Oracle,AMD EPYC 8434PN 2.0 GHz,2000,1,48,96,96,20949,"['AS-1115SV-WTNRT  Oct 11', ' 2023 ']",2, 2023 ,AS-1115SV-WTNRT  ,AMD
Supermicro,"SuperServer SYS-521E-WR  Jan 16, 2024 | HTML | Text",1,Oracle,"Intel(R) Xeon(R) Platinum 8592+,1.90GHz",1900,1,64,128,512,13134,"['SuperServer SYS-521E-WR  Jan 16', ' 2024 ']",2, 2024 ,SuperServer SYS-521E-WR  ,Intel
Supermicro,"SuperServer 741GE-TNRT  Jan 16, 2024 | HTML | Text",1,Oracle,"Intel(R) Xeon(R) Platinum 8592+,1.90GHz",1900,2,128,256,1024,14599,"['SuperServer 741GE-TNRT  Jan 16', ' 2024 ']",2, 2024 ,SuperServer 741GE-TNRT  ,Intel
Supermicro,"SuperServer AS-3015A-i  May 21, 2024 | HTML | Text",1,Oracle,AMD EPYC 4584PX 4.2 GHz,4200,1,16,32,64,20240,"['SuperServer AS-3015A-i  May 21', ' 2024 ']",2, 2024 ,SuperServer AS-3015A-i  ,AMD
Supermicro,"SuperServer AS-3015A-i  May 21, 2024 | HTML | Text",1,Oracle,AMD EPYC 4344P 3.8 GHz,3800,1,8,16,64,13256,"['SuperServer AS-3015A-i  May 21', ' 2024 ']",2, 2024 ,SuperServer AS-3015A-i  ,AMD
Supermicro,"System SYS-112C-TN  Aug 13, 2024 | HTML | Text",1,OpenJDK,"Intel(R) Xeon(R) Gold 6780E, 2.20GHz",2200,1,144,144,256,19489,"['System SYS-112C-TN  Aug 13', ' 2024 ']",2, 2024 ,System SYS-112C-TN  ,Intel
Supermicro,"System SYS-212H-TN  Aug 13, 2024 | HTML | Text",1,OpenJDK,"Intel(R) Xeon(R) Gold 6780E, 2.20GHz",2200,1,144,144,256,19500,"['System SYS-212H-TN  Aug 13', ' 2024 ']",2, 2024 ,System SYS-212H-TN  ,Intel
Supermicro,"System SYS-222H-TN  Aug 14, 2024 | HTML | Text",1,Oracle,"Intel Xeon(R) 6780E, 2.20GHZ",2200,2,288,288,512,19273,"['System SYS-222H-TN  Aug 14', ' 2024 ']",2, 2024 ,System SYS-222H-TN  ,Intel
Supermicro Infobell IT Solutions Pvt. Ltd.,"GIGABYTE R152-P31  Jun 9, 2023 | HTML | Text",1,Oracle,Ampere Altra Max 64-Bit Multi-Core Processor M128-30,3000,1,128,128,128,10427,"['GIGABYTE R152-P31  Jun 9', ' 2023 ']",2, 2023 ,GIGABYTE R152-P31 ,Ampere
Supermicro Infobell IT Solutions Pvt. Ltd.,"GIGABYTE R152-P31  Jun 9, 2023 | HTML | Text",1,Oracle,Ampere Altra Max 64-Bit Multi-Core Processor M128-30,3000,1,128,128,128,11497,"['GIGABYTE R152-P31  Jun 9', ' 2023 ']",2, 2023 ,GIGABYTE R152-P31 ,Ampere
Supermicro Infobell IT Solutions Pvt. Ltd.,"SuperServer ARS-221GL-NR  Jul 10, 2024 | HTML | Text",1,OpenJDK,Grace CPU Superchip,3400,1,144,144,480,13218,"['SuperServer ARS-221GL-NR  Jul 10', ' 2024 ']",2, 2024 ,SuperServer ARS-221GL-NR  ,Grace
Supermicro Computer Inc. Advanced Micro Devices,"1022G-NTF  Nov 16, 2011 | HTML | Text",1,IBM,AMD Opteron 6276,2300,2,32,32,32,2805,"['1022G-NTF  Nov 16', ' 2011 ']",2, 2011 ,1022G-NTF  ,AMD
Supermicro Computer Inc. Advanced Micro Devices,"1022G-NTF  Nov 16, 2011 | HTML | Text",1,IBM,AMD Opteron 6262 HE,1600,2,32,32,32,2618,"['1022G-NTF  Nov 16', ' 2011 ']",2, 2011 ,1022G-NTF  ,AMD
Supermicro Computer Inc. Advanced Micro Devices,"1022G-NTF  Jun 4, 2012 | HTML | Text",1,IBM,AMD Opteron 6278,2400,2,32,32,64,2892,"['1022G-NTF  Jun 4', ' 2012 ']",2, 2012 ,1022G-NTF ,AMD
"Supermicro Computer, Inc. Advanced Micro Devices","1022G-NTF  Nov 7, 2012 | HTML | Text",1,IBM,AMD Opteron 6380 (AMD Turbo CORE Technology up to 3.40GHz),2500,2,32,32,64,4040,"['1022G-NTF  Nov 7', ' 2012 ']",2, 2012 ,1022G-NTF ,AMD
"Supermicro Computer, Inc. Advanced Micro Devices","1022G-NTF  Nov 7, 2012 | HTML | Text",1,IBM,AMD Opteron 6366 HE (AMD Turbo CORE Technology up to 3.10GHz),1800,2,32,32,64,3966,"['1022G-NTF  Nov 7', ' 2012 ']",2, 2012 ,1022G-NTF ,AMD
Supermicro Inc Infobell IT Solutions Pvt. Ltd.,"SuperServer SYS-521E-WR  Sep 13, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8471N 1.8 GHz (Intel Turbo Boost Technology up to 3.60 GHz),1800,1,52,104,128,12821,"['SuperServer SYS-521E-WR  Sep 13', ' 2023 ']",2, 2023 ,SuperServer SYS-521E-WR  ,Intel
Supermicro Inc Infobell IT Solutions Pvt. Ltd.,"SuperServer SYS-521E-WR  Sep 13, 2023 | HTML | Text",1,Oracle,Intel Xeon Gold 6414U 2.0 GHz (Intel Turbo Boost Technology up to 3.40 GHz),2000,1,32,64,128,10322,"['SuperServer SYS-521E-WR  Sep 13', ' 2023 ']",2, 2023 ,SuperServer SYS-521E-WR  ,Intel
Supermicro Inc Infobell IT Solutions Pvt. Ltd.,"SuperServer SYS-521C-NR  Oct 11, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8480+ 2.0 GHz (Intel Turbo Boost Technology up to 3.80 GHz),2000,1,56,112,128,10290,"['SuperServer SYS-521C-NR  Oct 11', ' 2023 ']",2, 2023 ,SuperServer SYS-521C-NR  ,Intel
Supermicro Inc Supermicro Inc.,"SuperServer SYS-521E-WR  Jan 11, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8490H 1.90GHz,1900,1,60,120,256,14537,"['SuperServer SYS-521E-WR  Jan 11', ' 2023 ']",2, 2023 ,SuperServer SYS-521E-WR  ,Intel
Supermicro Inc Supermicro Inc.,"SuperServer 741GE-TNRT  Jan 11, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8490H 1.90GHz,1900,2,120,240,512,13546,"['SuperServer 741GE-TNRT  Jan 11', ' 2023 ']",2, 2023 ,SuperServer 741GE-TNRT  ,Intel
Supermicro Inc Supermicro Inc.,"SuperServer SYS-621C-TN12R  Jan 11, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8490H 1.90GHz,1900,2,120,240,256,14200,"['SuperServer SYS-621C-TN12R  Jan 11', ' 2023 ']",2, 2023 ,SuperServer SYS-621C-TN12R  ,Intel
Supermicro Inc.,"6015C-MTB  Oct 9, 2008 | HTML | Text",1,Bea,Intel Xeon L5420,2500,2,8,8,8,990,"['6015C-MTB  Oct 9', ' 2008 ']",2, 2008 ,6015C-MTB ,Intel
Supermicro Inc.,"System 6027R-WRF  Nov 14, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2660 (2.20GHz),2200,2,16,32,32,3915,"['System 6027R-WRF  Nov 14', ' 2012 ']",2, 2012 ,System 6027R-WRF  ,Intel
Supermicro Inc.,"System 1027B-URF  Nov 14, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2470 (2.30GHz),2300,2,16,32,24,3913,"['System 1027B-URF  Nov 14', ' 2012 ']",2, 2012 ,System 1027B-URF  ,Intel
Supermicro Inc.,"System 7047GR-TRF  Nov 14, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2670 (2.30GHz),2300,2,16,32,64,2696,"['System 7047GR-TRF  Nov 14', ' 2012 ']",2, 2012 ,System 7047GR-TRF  ,Intel
Supermicro Inc.,"SYS-1028R-WC1RT  Feb 11, 2015 | HTML | Text",1,IBM,Intel Xeon E5-2699 v3,2300,2,36,72,32,8004,"['SYS-1028R-WC1RT  Feb 11', ' 2015 ']",2, 2015 ,SYS-1028R-WC1RT  ,Intel
Supermicro Inc.,"SYS-1029U-TR4  Aug 15, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180 2.50GHz,2500,2,56,112,192,11960,"['SYS-1029U-TR4  Aug 15', ' 2018 ']",2, 2018 ,SYS-1029U-TR4  ,Intel
Supermicro Inc.,"Server 1123US-TR4  Sep 27, 2018 | HTML | Text",1,Oracle,AMD EPYC 7501 2.0 GHz,2000,2,64,128,512,10206,"['Server 1123US-TR4  Sep 27', ' 2018 ']",2, 2018 ,Server 1123US-TR4  ,AMD
Supermicro Inc.,"SuperServer SYS-6029P-WTR  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8276M 2.20GHz,2200,2,56,112,192,13295,"['SuperServer SYS-6029P-WTR  Apr 2', ' 2019 ']",2, 2019 ,SuperServer SYS-6029P-WTR ,Intel
Supermicro Inc.,"SYS-1029U-TR4  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280L 2.70GHz,2700,2,56,112,384,12265,"['SYS-1029U-TR4  Apr 2', ' 2019 ']",2, 2019 ,SYS-1029U-TR4 ,Intel
Supermicro Inc.,"SuperServer SYS-6029P-WTR  Jul 23, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280 2.70GHz,2700,2,56,112,192,13623,"['SuperServer SYS-6029P-WTR  Jul 23', ' 2019 ']",2, 2019 ,SuperServer SYS-6029P-WTR  ,Intel
Supermicro Inc.,"Server 1123US-TR4  Sep 26, 2019 | HTML | Text",1,Oracle,AMD EPYC 7702 2.0Ghz,2000,2,128,256,512,19391,"['Server 1123US-TR4  Sep 26', ' 2019 ']",2, 2019 ,Server 1123US-TR4  ,AMD
Supermicro Inc.,"SuperServer SYS-740GP-TNRT  Jul 7, 2021 | HTML | Text",1,Oracle,Intel Xeon Platinum 8380,2300,2,80,160,512,12568,"['SuperServer SYS-740GP-TNRT  Jul 7', ' 2021 ']",2, 2021 ,SuperServer SYS-740GP-TNRT ,Intel
Supermicro Inc.,"SuperServer SYS-620C-TN12R  Jul 7, 2021 | HTML | Text",1,Oracle,Intel Xeon Platinum 8380,2300,2,80,160,256,13544,"['SuperServer SYS-620C-TN12R  Jul 7', ' 2021 ']",2, 2021 ,SuperServer SYS-620C-TN12R ,Intel
Supermicro Inc.,"Server 2024US-TRT  May 25, 2022 | HTML | Text",1,Oracle,AMD EPYC 7773X 2.20 GHz,2200,2,128,256,512,19666,"['Server 2024US-TRT  May 25', ' 2022 ']",2, 2022 ,Server 2024US-TRT  ,AMD
